length,mean_nwidth,stdev_nwidth,mean_ndepth,stdev_ndepth,mean_balanced2,stdev_balanced2,mean_width,stdev_width,mean_depth,stdev_depth,mean_navdepth,stdev_navdepth,mean_avdepth,stdev_avdepth
70,0.99999999999999978,0.01578307817048431,0.99999999999999989,0.18090204471675009,2.1360947296597783,0.57604690165536487,1.4657892125111747,0.023134665722516497,19.548387096774192,3.5363431967209857,1.0,0.20899372374711919,11.012903225806454,2.3016276544279517
71,1.0000000000000004,0.016154237963972095,1.0,0.30259318650547479,2.0146836153153234,0.35969934960152833,1.4799736353418755,0.023907846285717543,21.891304347826086,6.6241595393698489,1.0,0.24175753652044416,13.137477036129827,3.1760840843486537
72,0.99999999999999978,0.020424450155993659,1.0,0.31130578340906007,2.0800277664038793,0.23950079999545107,1.4847721523059791,0.030325654817780809,27.757575757575758,8.641093866748454,1.0000000000000002,0.34678730299489391,14.936868686868685,5.1799164071080739
73,1.0,0.0056855727050781684,1.0,0.094511840610555106,2.1740026147098481,0.38295496415404606,1.463071183313688,0.0083183975854347458,23.766666666666666,2.2462314118441924,1.0000000000000004,0.068958217924275061,11.893150684931502,0.82013047673774742
74,1.0000000000000002,0.014982387396502816,1.0000000000000002,0.24839751055801218,2.0275925049558898,0.30137594766034853,1.468615406628196,0.022003364958576094,23.0,5.7131427428342798,1.0,0.22282696661288692,12.111351351351352,2.6987356832045108
75,1.0,0.0030324507905995545,1.0000000000000002,0.050635492982525225,2.2616352201257843,0.24473733850596685,1.4672137558458311,0.0044492535138932528,26.199999999999999,1.3266499161421599,1.0000000000000002,0.10549089958428864,13.864888888888888,1.4626196015250961
76,1.0000000000000002,0.013659535018430022,1.0,0.22277370344237363,2.3656355043910269,0.4983293677579006,1.4753099654487567,0.020152048136086027,24.960000000000001,5.5604316379216465,1.0,0.24350780150918844,13.76736842105263,3.3524616167775525
77,1.0,0.016197885833494484,1.0,0.15563530685456067,2.2101802175114034,0.27592873910772292,1.4743399197439224,0.023881189699775485,25.272727272727273,3.9333286641425338,0.99999999999999978,0.20892821915841192,12.279417552144825,2.5655168414721636
78,1.0,0.0098306776315111796,1.0,0.18405892475083185,2.2820179872670585,0.45122508511683768,1.4794112535727759,0.014543615118303781,24.952380952380953,4.5927084080683747,1.0000000000000002,0.20550556531849043,12.940781440781439,2.6594026056508189
79,1.0,0.0041257805776671189,1.0,0.36698709071063401,1.9629386987744704,0.58821625808492617,1.4692518665302197,0.0060618108146315575,24.464285714285715,8.9780770405994375,1.0,0.31443433512538355,13.303345388788429,4.1830285622670269
80,1.0000000000000002,0.007175598769387212,1.0,0.20038546996642487,1.8197625409292879,0.48065961605216778,1.4791271054647768,0.010613622637740334,28.48,5.7069781846437788,1.0000000000000002,0.33636533305244742,16.144499999999997,5.4304501194652364
81,1.0000000000000004,0.0068787320158899294,1.0,0.14693127920759425,2.0,0.0,1.4662409877533735,0.010085878825469166,25.666666666666668,3.7712361663282534,1.0,0.20618894134084575,11.995884773662551,2.4734187819282529
82,1.0000000000000002,0.011114207959625184,1.0,0.25690018990856511,2.0013064049149061,0.0025015749584748085,1.4550621647260302,0.016171863492947448,31.857142857142858,8.1841060499442868,0.99999999999999967,0.25042395008783636,14.667247386759586,3.6730300275078314
83,0.99999999999999978,0.011804361818065864,1.0,0.38313193485579955,1.9246737774197236,0.25231143917860188,1.4862596348881922,0.017544346485806682,26.5,10.152996273678689,1.0,0.40096187014281326,14.647590361445785,5.8731252244111465
84,1.0000000000000002,0.016478728245941092,0.99999999999999989,0.28255448566367924,2.1619202384279999,0.46463476666680398,1.4586899925692891,0.024037355982623111,30.478260869565219,8.6117693239234416,0.99999999999999967,0.26607088176585625,16.837474120082817,4.4799615858402202
85,1.0000000000000002,0.0090980037669995198,0.99999999999999989,0.23234661912937077,1.7417490703177834,0.30556662081192859,1.4821875608805766,0.013484948012291349,29.25,6.7961386095340934,0.99999999999999989,0.22333467777908916,15.589215686274512,3.4816124621228415
86,1.0000000000000002,0.0053364515035211023,1.0,0.10659901223917803,1.7565199285188589,0.44929831619853189,1.4937933072571292,0.0079715555404620483,18.09090909090909,1.928473039599675,0.99999999999999989,0.1116117719382881,10.55708245243129,1.1782946790144642
87,1.0,0.0091440374125796656,1.0,0.25796501389323706,2.0,1.1102230246251565e-16,1.5070140617641123,0.013780192962054747,23.5,6.0621778264910704,1.0,0.16624277644426469,14.011494252873561,2.3293097067305588
88,0.99999999999999956,0.015577085515150187,0.99999999999999989,0.10675086219519264,1.9620623925781864,0.96000908047606548,1.4627102528699336,0.022784762692841933,21.866666666666667,2.3342855200015462,1.0000000000000002,0.075437607919236122,12.396969696969693,0.93519773938665129
89,1.0000000000000002,0.0026185869808495873,1.0000000000000002,0.14718006970276751,2.4148148148148154,0.44345569028431914,1.4830170550084074,0.0038834091526229542,21.466666666666665,3.1594654962860762,0.99999999999999989,0.20656562693819885,12.423970037453183,2.5663651598479147
90,1.0,0.0,1.0,0.0,2.25,0.0,1.5393939393939393,0.0,24.0,0.0,1.0,0.0,13.766666666666667,0.0
91,0.99999999999999967,0.0041598738458720865,0.99999999999999967,0.26591608696014779,2.2237501257335857,0.80182632188930836,1.4767085418675681,0.006142921241290818,25.478260869565219,6.7750794329846373,0.99999999999999989,0.23320785689830223,15.582417582417584,3.6339422096900287
92,1.0000000000000002,0.0066704265522385996,1.0,0.24057980698374892,1.9377711121365955,0.44195802519706118,1.4648058130165098,0.0097708795890188369,27.863636363636363,6.7034282582290041,1.0000000000000002,0.15700362197264273,13.512351778656125,2.1214881706174937
