76303,"(95,)",But some of the crossings around this area didn 't have any barriers at all,"[But/CC, some/DT, of/IN, the/DT, crossings/NNS, around/IN, this/DT, area/NN, didn/NN, 't/PRP, have/VBP, any/DT, barriers/NNS, at/IN, all/DT]",(ROOT (S (NP (NP (FRAG (CC But) (NP (DT some)))) (PP (IN of) (NP (NP (DT the) (NNS crossings)) (PP (IN around) (NP (NP (DT this) (NN area) (NN didn)) (SBAR (S (NP (PRP 't)) (VP (VBP have) (NP (DT any) (NNS barriers)) (PP (IN at) (NP (DT all)))))))))))))
76303,"(96,)",Ah ah .,"[Ah/NN, ah/NN, ./.]",(ROOT (NP (NP (NN Ah)) (NP (NN ah)) (. .)))
76303,"(97, 98)",and  they just had the flashing lights .,"[and/CC, they/PRP, just/RB, had/VBD, the/DT, flashing/VBG, lights/NNS, ./.]",(ROOT (S (CC and) (NP (PRP they)) (ADVP (RB just)) (VP (VBD had) (NP (DT the) (ADJP (VBG flashing)) (NNS lights))) (. .)))
76303,"(99,)",Well it 's like wo- ones at Meading Ro- Meadow Road .,"[Well/RB, it/PRP, 's/VBZ, like/IN, wo-/JJ, ones/NNS, at/IN, Meading/VBG, Ro-/JJ, Meadow/NN, Road/NN, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP it)) (VP (VBZ 's) (PP (IN like) (NP (JJ wo-) (NNS ones))) (PP (IN at) (S (VP (VBG Meading) (NP (JJ Ro-) (NN Meadow) (NN Road)))))) (. .)))
76303,"(100,)",That 's right .,"[That/DT, 's/VBZ, right/NN, ./.]",(ROOT (S (NP (DT That)) (VP (VBZ 's) (NP (NN right))) (. .)))
76303,"(101,)",They 're only wooden ones .,"[They/PRP, 're/VBP, only/RB, wooden/JJ, ones/NNS, ./.]",(ROOT (S (NP (PRP They)) (VP (VBP 're) (ADVP (RB only)) (NP (JJ wooden) (NNS ones))) (. .)))
76303,"(102, 103, 104)","Ah well tha- no Meadow Road 's got the old gates but  at Natherton there were some that didn 't have any  barriers at all , they were just flashing lights .","[Ah/NN, well/RB, tha-/IN, no/DT, Meadow/NN, Road/NN, 's/POS, got/VBD, the/DT, old/JJ, gates/NNP, but/CC, at/IN, Natherton/NNP, there/EX, were/VBD, some/DT, that/WDT, didn/VBP, 't/PRP, have/VB, any/DT, barriers/NNS, at/IN, all/DT, ,/,, they/PRP, were/VBD, just/RB, flashing/VBG, lights/NNS, ./.]","(ROOT (S (NP (NN Ah)) (PP (RB well) (IN tha-) (NP (NP (DT no) (NN Meadow) (NN Road) (POS 's)) (SBAR (S (VP (VBD got) (NP (DT the) (JJ old) (NNP gates)) (PP (CC but) (PP (IN at) (NP (NNP Natherton))))))))) (PRN (S (NP (EX there)) (VP (VBD were) (NP (NP (DT some)) (SBAR (WHNP (WDT that)) (S (VP (VBP didn) (S (NP (PRP 't)) (VP (VB have) (NP (NP (DT any) (NNS barriers)) (PP (IN at) (NP (DT all)))))))))))) (, ,)) (NP (PRP they)) (VP (VBD were) (ADVP (RB just)) (VP (VBG flashing) (NP (NNS lights)))) (. .)))"
76303,"(105, 106)","Now , do you remember  now let 's think whether you were born .","[Now/RB, ,/,, do/VBP, you/PRP, remember/VB, now/RB, let/VB, 's/PRP, think/VB, whether/IN, you/PRP, were/VBD, born/VBN, ./.]","(ROOT (S (ADVP (RB Now)) (PRN (, ,) (SINV (VBP do) (NP (PRP you)) (VP (VB remember) (ADVP (RB now))))) (VP (VB let) (S (NP (PRP 's)) (VP (VB think) (SBAR (IN whether) (S (NP (PRP you)) (VP (VBD were) (VP (VBN born)))))))) (. .)))"
76303,"(107, 108)",When the Lockington railway disaster happened  that was just a few miles from here .,"[When/WRB, the/DT, Lockington/NNP, railway/NNP, disaster/NN, happened/VBD, that/DT, was/VBD, just/RB, a/DT, few/JJ, miles/NNS, from/IN, here/RB, ./.]",(ROOT (S (SBAR (WHADVP (WRB When)) (S (NP (DT the) (NNP Lockington) (NNP railway) (NN disaster)) (VP (VBD happened)))) (NP (DT that)) (VP (VBD was) (PP (NP (QP (RB just) (DT a) (JJ few)) (NNS miles)) (IN from) (NP (RB here)))) (. .)))
76303,"(109,)",At Manchester ?,"[At/IN, Manchester/NNP, ?/.]",(ROOT (FRAG (PP (IN At) (NP (NNP Manchester))) (. ?)))
76303,"(110,)","No , Lockington .","[No/DT, ,/,, Lockington/NNP, ./.]","(ROOT (NP (NP (DT No)) (, ,) (NP (NNP Lockington)) (. .)))"
76303,"(111,)",Ah .,"[Ah/NN, ./.]",(ROOT (INTJ (NN Ah) (. .)))
76303,"(112, 113)","And that was where er , a train came off the railways when it hit a van  on","[And/CC, that/DT, was/VBD, where/WRB, er/NN, ,/,, a/DT, train/NN, came/VBD, off/RP, the/DT, railways/NNS, when/WRB, it/PRP, hit/VBD, a/DT, van/NN, on/IN]","(ROOT (S (CC And) (NP (DT that)) (VP (VBD was) (SBAR (WHADVP (WRB where)) (S (NP (NP (NN er)) (, ,) (NP (DT a) (NN train))) (VP (VBD came) (PRT (RP off)) (NP (DT the) (NNS railways)) (SBAR (WHADVP (WRB when)) (S (NP (PRP it)) (VP (VBD hit) (NP (DT a) (NN van)) (PP (IN on)))))))))))"
76303,"(114,)",Oh .,"[Oh/UH, ./.]",(ROOT (INTJ (UH Oh) (. .)))
76303,"(115,)",on the crossing er and killed a lot of people .,"[on/IN, the/DT, crossing/VBG, er/NN, and/CC, killed/VBD, a/DT, lot/NN, of/IN, people/NNS, ./.]",(ROOT (S (S (VP (ADVP (IN on) (DT the)) (VBG crossing) (NP (NN er)))) (CC and) (S (VP (VBD killed) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NNS people)))))) (. .)))
76303,"(116,)",Oh .,"[Oh/UH, ./.]",(ROOT (INTJ (UH Oh) (. .)))
76303,"(117, 118)","I , I , I know , I 'd , I have never heard  never heard .","[I/PRP, ,/,, I/PRP, ,/,, I/PRP, know/VBP, ,/,, I/PRP, 'd/MD, ,/,, I/PRP, have/VBP, never/RB, heard/VBN, never/RB, heard/VBN, ./.]","(ROOT (S (S (NP (PRP I)) (PRN (, ,) (S (NP (PRP I)) (, ,) (NP (PRP I)) (VP (VBP know))) (, ,)) (NP (PRP I)) (VP (MD 'd))) (, ,) (NP (PRP I)) (VP (VBP have) (ADVP (RB never)) (VP (VBN heard) (S (VP (ADVP (RB never)) (VBN heard))))) (. .)))"
76303,"(119,)",Oh !,"[Oh/UH, !/.]",(ROOT (INTJ (UH Oh) (. !)))
76303,"(120, 121)",That 's sa- surprise cos I was on the way to Hull  oh yes !,"[That/DT, 's/VBZ, sa-/JJ, surprise/NN, cos/NN, I/PRP, was/VBD, on/IN, the/DT, way/NN, to/TO, Hull/NNP, oh/UH, yes/UH, !/.]",(ROOT (S (NP (DT That)) (VP (VBZ 's) (NP (NP (JJ sa-) (NN surprise) (NN cos)) (SBAR (S (NP (PRP I)) (VP (VBD was) (PP (IN on) (NP (DT the) (NN way))) (PP (TO to) (NP (NP (NNP Hull)) (FRAG (INTJ (UH oh) (UH yes)))))))))) (. !)))
76303,"(122,)",You were around because I was going to take you and Chrissy to Hull to a train fair,"[You/PRP, were/VBD, around/RB, because/IN, I/PRP, was/VBD, going/VBG, to/TO, take/VB, you/PRP, and/CC, Chrissy/NNP, to/TO, Hull/NNP, to/TO, a/DT, train/NN, fair/NN]",(ROOT (S (NP (PRP You)) (VP (VBD were) (ADVP (RB around)) (SBAR (IN because) (S (NP (PRP I)) (VP (VBD was) (VP (VBG going) (S (VP (TO to) (VP (VB take) (NP (NP (PRP you)) (CC and) (NP (NNP Chrissy))) (PP (TO to) (NP (NNP Hull))) (PP (TO to) (NP (DT a) (NN train) (NN fair)))))))))))))
76303,"(123,)",Ah yes !,"[Ah/NN, yes/RB, !/.]",(ROOT (FRAG (NP (NN Ah) (RB yes)) (. !)))
76303,"(124,)",And mum and Chrissy slept in the car .,"[And/CC, mum/NN, and/CC, Chrissy/NNP, slept/VBD, in/IN, the/DT, car/NN, ./.]",(ROOT (S (CC And) (NP (NP (NN mum)) (CC and) (NP (NNP Chrissy))) (VP (VBD slept) (PP (IN in) (NP (DT the) (NN car)))) (. .)))
76303,"(125,)","and and th- that 's ri- they were , they , mum was gonna stay at home and I was gonna take you for a ride on the train","[and/CC, and/CC, th-/NN, that/WDT, 's/VBZ, ri-/NN, they/PRP, were/VBD, ,/,, they/PRP, ,/,, mum/NN, was/VBD, gonna/NNP, stay/VB, at/IN, home/NN, and/CC, I/PRP, was/VBD, gonna/NNP, take/VB, you/PRP, for/IN, a/DT, ride/NN, on/IN, the/DT, train/NN]","(ROOT (FRAG (CC and) (NP (NP (CC and) (NN th-)) (SBAR (S (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (NP (NP (NN ri-)) (SBAR (S (NP (PRP they)) (VP (VBD were)))))))) (, ,) (S (NP (PRP they)) (, ,) (NP (NN mum)) (VP (VBD was) (S (NP (NNP gonna)) (VP (VB stay) (PP (IN at) (NP (NN home))))))) (CC and) (S (NP (PRP I)) (VP (VBD was) (S (NP (NNP gonna)) (VP (VB take) (NP (PRP you)) (PP (IN for) (NP (NP (DT a) (NN ride)) (PP (IN on) (NP (DT the) (NN train))))))))))))))"
76303,"(126,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
76303,"(127,)",and then mum decided she was going to come so we took the car .,"[and/CC, then/RB, mum/NN, decided/VBD, she/PRP, was/VBD, going/VBG, to/TO, come/VB, so/RB, we/PRP, took/VBD, the/DT, car/NN, ./.]",(ROOT (S (CC and) (ADVP (RB then)) (NP (NN mum)) (VP (VBD decided) (SBAR (S (NP (PRP she)) (VP (VBD was) (VP (VBG going) (S (VP (TO to) (VP (VB come) (SBAR (RB so) (S (NP (PRP we)) (VP (VBD took) (NP (DT the) (NN car))))))))))))) (. .)))
76303,"(128,)","And we might , might well have been on that train that had the crash .","[And/CC, we/PRP, might/MD, ,/,, might/MD, well/RB, have/VB, been/VBN, on/IN, that/DT, train/NN, that/WDT, had/VBD, the/DT, crash/NN, ./.]","(ROOT (S (CC And) (NP (PRP we)) (VP (VP (MD might)) (, ,) (VP (MD might) (ADVP (RB well)) (VP (VB have) (VP (VBN been) (PP (IN on) (NP (NP (DT that) (NN train)) (SBAR (WHNP (WDT that)) (S (VP (VBD had) (NP (DT the) (NN crash))))))))))) (. .)))"
76303,"(129,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
76303,"(130,)",Thank goodness we didn 't .,"[Thank/VB, goodness/NN, we/PRP, didn/VBP, 't/PRP, ./.]",(ROOT (S (VP (VB Thank) (NP (NN goodness)) (SBAR (S (NP (PRP we)) (VP (VBP didn) (NP (PRP 't)))))) (. .)))
76303,"(131,)",Well it was one of those things wasn 't it ?,"[Well/RB, it/PRP, was/VBD, one/CD, of/IN, those/DT, things/NNS, wasn/VBP, 't/PRP, it/PRP, ?/.]",(ROOT (SINV (S (ADVP (RB Well)) (NP (PRP it)) (VP (VBD was) (NP (NP (CD one)) (PP (IN of) (NP (DT those) (NNS things)))))) (VP (VBP wasn) (NP (PRP 't))) (NP (PRP it)) (. ?)))
76303,"(132,)",Well it 's a good job mum came .,"[Well/RB, it/PRP, 's/VBZ, a/DT, good/JJ, job/NN, mum/NN, came/VBD, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT a) (JJ good) (NN job) (NN mum)) (SBAR (S (VP (VBD came)))))) (. .)))
76303,"(133,)",Mm mm .,"[Mm/NN, mm/NN, ./.]",(ROOT (NP (NP (NN Mm)) (NP (NN mm)) (. .)))
76303,"(134,)","I hope , I hope   .","[I/PRP, hope/VBP, ,/,, I/PRP, hope/VBP, ./.]","(ROOT (S (S (NP (PRP I)) (VP (VBP hope))) (, ,) (NP (PRP I)) (VP (VBP hope)) (. .)))"
76303,"(135,)",Well we went past the crash and we could see that there was something going on but we weren 't sure what it was .,"[Well/RB, we/PRP, went/VBD, past/IN, the/DT, crash/NN, and/CC, we/PRP, could/MD, see/VB, that/IN, there/EX, was/VBD, something/NN, going/VBG, on/IN, but/CC, we/PRP, weren/VBP, 't/PRP, sure/JJ, what/WP, it/PRP, was/VBD, ./.]",(ROOT (S (S (INTJ (RB Well)) (NP (PRP we)) (VP (VBD went) (PP (IN past) (NP (DT the) (NN crash))))) (CC and) (S (NP (PRP we)) (VP (MD could) (VP (VB see) (SBAR (IN that) (S (NP (EX there)) (VP (VBD was) (NP (NP (NN something)) (VP (VBG going) (PP (IN on) (SBAR (CC but) (S (NP (PRP we)) (VP (VBP weren) (S (NP (PRP 't)) (ADJP (JJ sure)) (SBAR (WHNP (WP what)) (S (NP (PRP it)) (VP (VBD was))))))))))))))))) (. .)))
76303,"(136,)","It happened just after we went past the , just before .","[It/PRP, happened/VBD, just/RB, after/IN, we/PRP, went/VBD, past/IN, the/DT, ,/,, just/RB, before/RB, ./.]","(ROOT (S (NP (PRP It)) (VP (VBD happened) (SBAR (RB just) (IN after) (S (NP (PRP we)) (VP (VBD went) (PP (IN past) (NP (DT the))) (, ,) (ADVP (RB just) (RB before)))))) (. .)))"
76303,"(137, 138, 139)",You could see  er  a couple of Land Rovers going down with flashing blue lights and things towards,"[You/PRP, could/MD, see/VB, er/NN, a/DT, couple/NN, of/IN, Land/NN, Rovers/NNS, going/VBG, down/RP, with/IN, flashing/VBG, blue/JJ, lights/NNS, and/CC, things/NNS, towards/IN]",(ROOT (S (NP (PRP You)) (VP (MD could) (VP (VB see) (NP (NP (NN er) (DT a) (NN couple)) (PP (IN of) (NP (NN Land) (NNS Rovers)))) (S (VP (VBG going) (PRT (RP down)) (PP (IN with) (S (VP (VBG flashing) (NP (JJ blue) (NNS lights) (CC and) (NNS things)) (PP (IN towards)))))))))))
76303,"(140,)",I,[I/PRP],(ROOT (FRAG (NP (PRP I))))
76303,"(141,)",the crossing .,"[the/DT, crossing/VBG, ./.]",(ROOT (NP (NP (DT the)) (VP (VBG crossing)) (. .)))
76303,"(142,)",And th- th- and they would be police ones if they 'd got blue lights and,"[And/CC, th-/JJ, th-/NN, and/CC, they/PRP, would/MD, be/VB, police/NNS, ones/NNS, if/IN, they/PRP, 'd/MD, got/VBD, blue/JJ, lights/NNS, and/CC]",(ROOT (S (NP (CC And) (NP (JJ th-) (NN th-)) (CC and) (NP (PRP they))) (VP (MD would) (VP (VB be) (NP (NNS police) (NNS ones)) (SBAR (IN if) (S (NP (PRP they)) (VP (MD 'd) (VP (VBD got) (NP (JJ blue) (NX (NX (NNS lights)) (CC and)))))))))))
76303,"(143,)",Mm mm .,"[Mm/NN, mm/NN, ./.]",(ROOT (NP (NP (NN Mm)) (NP (NN mm)) (. .)))
76303,"(144,)","so- did you , could you hear the sirens ?","[so-/NN, did/VBD, you/PRP, ,/,, could/MD, you/PRP, hear/VB, the/DT, sirens/NNS, ?/.]","(ROOT (SQ (S (NP (NN so-)) (VP (VBD did) (NP (PRP you)))) (, ,) (SQ (MD could) (NP (PRP you)) (VP (VB hear) (NP (DT the) (NNS sirens)))) (. ?)))"
76303,"(145,)",No I couldn 't .,"[No/DT, I/PRP, couldn/VBP, 't/PRP, ./.]",(ROOT (S (NP (DT No) (PRP I)) (VP (VBP couldn) (NP (PRP 't))) (. .)))
76303,"(146, 147, 148, 149, 150)","But erm  when we , by the time we got into Hull I heard it on the radio what had happened  and we went to the toy fair and then we came back  and there was er  you could see all the ambulances and everything still there .","[But/CC, erm/NN, when/WRB, we/PRP, ,/,, by/IN, the/DT, time/NN, we/PRP, got/VBD, into/IN, Hull/NNP, I/PRP, heard/VBD, it/PRP, on/IN, the/DT, radio/NN, what/WDT, had/VBD, happened/VBN, and/CC, we/PRP, went/VBD, to/TO, the/DT, toy/NN, fair/NN, and/CC, then/RB, we/PRP, came/VBD, back/RB, and/CC, there/EX, was/VBD, er/NN, you/PRP, could/MD, see/VB, all/PDT, the/DT, ambulances/NNS, and/CC, everything/NN, still/RB, there/RB, ./.]","(ROOT (S (S (CC But) (S (NP (NP (NN erm)) (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (, ,) (PP (IN by) (NP (DT the) (NN time))) (NP (PRP we)) (VP (VBD got) (PP (IN into) (NP (NNP Hull))))))) (NP (PRP I)) (VP (VBD heard) (NP (PRP it)) (PP (IN on) (NP (NP (DT the) (NN radio)) (SBAR (WHNP (WDT what)) (S (VP (VBD had) (VP (VBN happened))))))))) (CC and) (S (NP (PRP we)) (VP (VBD went) (PP (TO to) (NP (DT the) (NN toy) (NN fair)))))) (CC and) (RB then) (S (S (NP (PRP we)) (VP (VBD came) (ADVP (RB back)))) (CC and) (S (NP (EX there)) (VP (VBD was) (NP (NP (NN er)) (SBAR (S (NP (PRP you)) (VP (MD could) (VP (VB see) (NP (NP (PDT all) (DT the) (NNS ambulances)) (CC and) (NP (NN everything))) (ADVP (RB still) (RB there)))))))))) (. .)))"
76303,"(151,)",And the train was there leaning over .,"[And/CC, the/DT, train/NN, was/VBD, there/EX, leaning/VBG, over/RP, ./.]",(ROOT (S (CC And) (NP (DT the) (NN train)) (VP (VBD was) (S (NP (EX there)) (VP (VBG leaning) (PRT (RP over))))) (. .)))
76303,"(152,)",But half of it was still on the rails .,"[But/CC, half/DT, of/IN, it/PRP, was/VBD, still/RB, on/IN, the/DT, rails/NNS, ./.]",(ROOT (S (CC But) (NP (NP (DT half)) (PP (IN of) (NP (PRP it)))) (VP (VBD was) (ADVP (RB still)) (PP (IN on) (NP (DT the) (NNS rails)))) (. .)))
76303,"(153,)",Yes it was the front coaches went off .,"[Yes/UH, it/PRP, was/VBD, the/DT, front/JJ, coaches/NNS, went/VBD, off/RB, ./.]",(ROOT (S (S (INTJ (UH Yes)) (NP (PRP it)) (VP (VBD was))) (NP (DT the) (JJ front) (NNS coaches)) (VP (VBD went) (ADVP (RB off))) (. .)))
76303,"(154,)",Front coaches ?,"[Front/JJ, coaches/NNS, ?/.]",(ROOT (FRAG (NP (JJ Front) (NNS coaches)) (. ?)))
76303,"(155,)",Onto the side I think .,"[Onto/IN, the/DT, side/NN, I/PRP, think/VBP, ./.]",(ROOT (S (PP (IN Onto) (NP (DT the) (NN side))) (NP (PRP I)) (VP (VBP think)) (. .)))
76303,"(156,)",Well what sort of express ?,"[Well/RB, what/WP, sort/NN, of/IN, express/NNP, ?/.]",(ROOT (NP (NP (ADVP (RB Well)) (NP (WP what) (NN sort)) (PP (IN of) (NP (NNP express)))) (. ?)))
76303,"(157, 158)",It was erm  well what do you think it would be ?,"[It/PRP, was/VBD, erm/NNP, well/RB, what/WP, do/VBP, you/PRP, think/VB, it/PRP, would/MD, be/VB, ?/.]",(ROOT (S (NP (PRP It)) (VP (VBD was) (NP (NP (NNP erm)) (ADVP (RB well)) (SBAR (WHNP (WP what)) (S (VP (VBP do) (S (NP (PRP you)) (VP (VB think) (SBAR (S (NP (PRP it)) (VP (MD would) (VP (VB be)))))))))))) (. ?)))
76303,"(159, 160)",Er  I think it must have been a multiple unit .,"[Er/NN, I/PRP, think/VBP, it/PRP, must/MD, have/VB, been/VBN, a/DT, multiple/JJ, unit/NN, ./.]",(ROOT (S (NP (NP (NN Er)) (SBAR (S (NP (PRP I)) (VP (VBP think) (NP (PRP it)))))) (VP (MD must) (VP (VB have) (VP (VBN been) (NP (DT a) (JJ multiple) (NN unit))))) (. .)))
76303,"(161,)",That 's right .,"[That/DT, 's/VBZ, right/NN, ./.]",(ROOT (S (NP (DT That)) (VP (VBZ 's) (NP (NN right))) (. .)))
76303,"(162,)",It was a diesel multiple unit .,"[It/PRP, was/VBD, a/DT, diesel/NN, multiple/JJ, unit/NN, ./.]",(ROOT (S (NP (PRP It)) (VP (VBD was) (NP (DT a) (NN diesel) (JJ multiple) (NN unit))) (. .)))
76303,"(163,)",And it was before you had your pacers and sprinters .,"[And/CC, it/PRP, was/VBD, before/IN, you/PRP, had/VBD, your/PRP$, pacers/NNS, and/CC, sprinters/NNS, ./.]",(ROOT (S (CC And) (NP (PRP it)) (VP (VBD was) (SBAR (IN before) (S (NP (PRP you)) (VP (VBD had) (NP (PRP$ your) (NNS pacers) (CC and) (NNS sprinters)))))) (. .)))
76303,"(164,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
76303,"(165,)",Thank goodness for that !,"[Thank/VB, goodness/NN, for/IN, that/DT, !/.]",(ROOT (S (VP (VB Thank) (NP (NN goodness)) (PP (IN for) (NP (DT that)))) (. !)))
76303,"(166,)","I wouldn 't want one of those , one of the pacers or sprinters or metros spoilt .","[I/PRP, wouldn/VBP, 't/PRP, want/VB, one/CD, of/IN, those/DT, ,/,, one/CD, of/IN, the/DT, pacers/NNS, or/CC, sprinters/NNS, or/CC, metros/NNS, spoilt/VBP, ./.]","(ROOT (S (S (NP (PRP I)) (VP (VBP wouldn) (S (NP (PRP 't)) (VP (VB want) (NP (NP (CD one)) (PP (IN of) (NP (DT those)))))))) (, ,) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (NNS pacers) (CC or) (NNS sprinters)) (CC or) (NP (NNS metros))))) (VP (VBP spoilt)) (. .)))"
76303,"(167,)",,[],X
76303,"(168,)",But dad !,"[But/CC, dad/NNP, !/.]",(ROOT (FRAG (CC But) (ADVP (NNP dad)) (. !)))
76303,"(169, 170)",They 're all multiple units  at sometimes .,"[They/PRP, 're/VBP, all/DT, multiple/JJ, units/NNS, at/IN, sometimes/RB, ./.]",(ROOT (S (NP (PRP They)) (VP (VBP 're) (ADVP (NP (DT all) (JJ multiple) (NNS units)) (IN at)) (ADVP (RB sometimes))) (. .)))
76303,"(171,)","Yes , of course they are , but we , I was talking about the old sort of diesel multiple unit .","[Yes/UH, ,/,, of/IN, course/NN, they/PRP, are/VBP, ,/,, but/CC, we/PRP, ,/,, I/PRP, was/VBD, talking/VBG, about/IN, the/DT, old/JJ, sort/NN, of/IN, diesel/NN, multiple/JJ, unit/NN, ./.]","(ROOT (S (S (FRAG (INTJ (UH Yes)) (, ,) (PP (IN of) (NP (NN course)))) (NP (PRP they)) (VP (VBP are))) (, ,) (CC but) (S (NP (PRP we)) (, ,) (NP (PRP I)) (VP (VBD was) (VP (VBG talking) (PP (IN about) (NP (NP (DT the) (JJ old) (NN sort)) (PP (IN of) (NP (NN diesel) (JJ multiple) (NN unit)))))))) (. .)))"
76303,"(172,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
76303,"(173,)",One with the yellow front .,"[One/CD, with/IN, the/DT, yellow/JJ, front/NN, ./.]",(ROOT (NP (NP (CD One)) (PP (IN with) (NP (DT the) (JJ yellow) (NN front))) (. .)))
76303,"(174, 175, 176)","You can get all different sorts of , one with two red lights erm  one with two windows   ","[You/PRP, can/MD, get/VB, all/DT, different/JJ, sorts/NNS, of/IN, ,/,, one/CD, with/IN, two/CD, red/JJ, lights/NNS, erm/VBP, one/CD, with/IN, two/CD, windows/NNS]","(ROOT (SBARQ (S (NP (PRP You)) (VP (MD can) (VP (VB get) (NP (NP (DT all) (JJ different) (NNS sorts)) (PP (IN of)))))) (, ,) (WHNP (WHNP (CD one)) (PP (IN with) (NP (CD two) (JJ red) (NNS lights)))) (SQ (VP (VBP erm) (NP (CD one)) (PP (IN with) (NP (CD two) (NNS windows)))))))"
76303,"(177,)",Can you ?,"[Can/MD, you/PRP, ?/.]",(ROOT (S (VP (MD Can) (VP (NP (PRP you)))) (. ?)))
76303,"(178,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
76303,"(179,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
76303,"(180,)",I 'm pleased you know your trains .,"[I/PRP, 'm/VBP, pleased/JJ, you/PRP, know/VBP, your/PRP$, trains/NNS, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ pleased) (SBAR (S (NP (PRP you)) (VP (VBP know) (NP (PRP$ your) (NNS trains))))))) (. .)))
76303,"(181,)",,[],X
76303,"(182,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
76303,"(183,)",Right .,"[Right/NN, ./.]",(ROOT (INTJ (NN Right) (. .)))
76303,"(184,)",Well I 'm gonna have to start thinking about getting ready .,"[Well/RB, I/PRP, 'm/VBP, gonna/NNS, have/VBP, to/TO, start/VB, thinking/VBG, about/IN, getting/VBG, ready/JJ, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP I)) (VP (VBP 'm) (NP (NP (NNS gonna)) (SBAR (S (VP (VBP have) (S (VP (TO to) (VP (VB start) (S (VP (VBG thinking) (PP (IN about) (S (VP (VBG getting) (ADJP (JJ ready))))))))))))))) (. .)))
76303,"(185,)",What about you getting ready for bed now ?,"[What/WP, about/IN, you/PRP, getting/VBG, ready/JJ, for/IN, bed/NN, now/RB, ?/.]",(ROOT (SBARQ (WHNP (WHNP (WP What)) (PP (IN about) (NP (PRP you)))) (S (VP (VBG getting) (ADJP (JJ ready) (PP (IN for) (NP (NN bed)))) (ADVP (RB now)))) (. ?)))
76303,"(186,)",Dad .,"[Dad/NNP, ./.]",(ROOT (FRAG (NP (NNP Dad)) (. .)))
76303,"(187,)",Mhm ?,"[Mhm/NNP, ?/.]",(ROOT (FRAG (NP (NNP Mhm)) (. ?)))
76303,"(188, 189)",What about the Manchester  crossing disaster ?,"[What/WP, about/IN, the/DT, Manchester/NNP, crossing/VBG, disaster/NN, ?/.]",(ROOT (SBARQ (WHNP (WHNP (WP What)) (PP (IN about) (NP (DT the) (NNP Manchester)))) (S (VP (VBG crossing) (NP (NN disaster)))) (. ?)))
76303,"(190,)",Which one was that ?,"[Which/WDT, one/NN, was/VBD, that/IN, ?/.]",(ROOT (SBARQ (WHNP (WDT Which) (NN one)) (SQ (VBD was) (ADJP (IN that))) (. ?)))
76303,"(191,)","Er , just outside Manchester .","[Er/NN, ,/,, just/RB, outside/IN, Manchester/NNP, ./.]","(ROOT (FRAG (NP (NN Er)) (, ,) (PP (ADVP (RB just)) (IN outside) (NP (NNP Manchester))) (. .)))"
76303,"(192,)",Mm mm .,"[Mm/NN, mm/NN, ./.]",(ROOT (NP (NP (NN Mm)) (NP (NN mm)) (. .)))
76303,"(193,)",Can 't remember that one .,"[Can/MD, 't/PRP, remember/VB, that/IN, one/CD, ./.]",(ROOT (SQ (MD Can) (NP (PRP 't)) (VP (VB remember) (ADVP (IN that) (NP (CD one)))) (. .)))
76303,"(194,)",The one about those two boys playing on the track .,"[The/DT, one/CD, about/IN, those/DT, two/CD, boys/NNS, playing/VBG, on/IN, the/DT, track/NN, ./.]",(ROOT (NP (NP (NP (DT The) (CD one)) (PP (IN about) (NP (DT those) (CD two) (NNS boys)))) (VP (VBG playing) (PP (IN on) (NP (DT the) (NN track)))) (. .)))
76303,"(195,)",Oh !,"[Oh/UH, !/.]",(ROOT (INTJ (UH Oh) (. !)))
76303,"(196,)",Is that one they 've told you about at school ?,"[Is/VBZ, that/IN, one/CD, they/PRP, 've/VBP, told/VBN, you/PRP, about/RB, at/IN, school/NN, ?/.]",(ROOT (SQ (VBZ Is) (SBAR (IN that) (FRAG (NP (NP (CD one)) (SBAR (S (NP (PRP they)) (VP (VBP 've) (VP (VBN told) (NP (PRP you))))))))) (ADJP (RB about) (PP (IN at) (NP (NN school)))) (. ?)))
76303,"(197,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
76303,"(198,)",No .,"[No/DT, ./.]",(ROOT (FRAG (NP (DT No)) (. .)))
