15401,"(0,)",a hundred pound .,"[a/DT, hundred/CD, pound/NN, ./.]",(ROOT (NP (NP (DT a) (CD hundred)) (NP (NN pound)) (. .)))
15401,"(39, 40)",And he gets in about three thousand six hundred a year  on that .,"[And/CC, he/PRP, gets/VBZ, in/IN, about/IN, three/CD, thousand/CD, six/CD, hundred/CD, a/DT, year/NN, on/IN, that/DT, ./.]",(ROOT (S (CC And) (NP (PRP he)) (VP (VBZ gets) (PP (IN in) (PP (IN about) (NP (QP (CD three) (CD thousand)) (QP (CD six) (CD hundred))))) (NP (DT a) (NN year)) (PP (IN on) (NP (DT that)))) (. .)))
15401,"(41,)",It 's a lot of money .,"[It/PRP, 's/VBZ, a/DT, lot/NN, of/IN, money/NN, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN money))))) (. .)))
15401,"(42, 43)",I think they paid him out  thirty thousand or something like that .,"[I/PRP, think/VBP, they/PRP, paid/VBD, him/PRP, out/RP, thirty/CD, thousand/CD, or/CC, something/NN, like/IN, that/DT, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP they)) (VP (VBD paid) (NP (PRP him)) (PP (RP out) (NP (NP (CD thirty) (CD thousand)) (CC or) (NP (NN something)))) (PP (IN like) (NP (DT that))))))) (. .)))
15401,"(44,)",He 'd been with them for twenty seven years .,"[He/PRP, 'd/VBD, been/VBN, with/IN, them/PRP, for/IN, twenty/CD, seven/CD, years/NNS, ./.]",(ROOT (S (NP (PRP He)) (VP (VBD 'd) (VP (VBN been) (PP (IN with) (NP (PRP them))) (PP (IN for) (NP (CD twenty) (CD seven) (NNS years))))) (. .)))
15401,"(45,)",God .,"[God/NNP, ./.]",(ROOT (FRAG (NP (NNP God)) (. .)))
15401,"(46,)",He joined when he was seventeen or sixteen .,"[He/PRP, joined/VBD, when/WRB, he/PRP, was/VBD, seventeen/CD, or/CC, sixteen/CD, ./.]",(ROOT (S (NP (PRP He)) (VP (VBD joined) (SBAR (WHADVP (WRB when)) (S (NP (PRP he)) (VP (VBD was) (NP (CD seventeen) (CC or) (CD sixteen)))))) (. .)))
15401,"(47,)",Made redundant .,"[Made/VBN, redundant/JJ, ./.]",(ROOT (S (VP (VBN Made) (S (ADJP (JJ redundant)))) (. .)))
15401,"(48,)",He cannot get another job .,"[He/PRP, cannot/VBD, get/VB, another/DT, job/NN, ./.]",(ROOT (S (NP (PRP He)) (VP (VBD cannot) (VP (VB get) (NP (DT another) (NN job)))) (. .)))
15401,"(49, 50)",We were saying that Ron in number four  he was a builder .,"[We/PRP, were/VBD, saying/VBG, that/IN, Ron/NNP, in/IN, number/NN, four/CD, he/PRP, was/VBD, a/DT, builder/NN, ./.]",(ROOT (S (NP (PRP We)) (VP (VBD were) (VP (VBG saying) (SBAR (IN that) (S (NP (NNP Ron)) (PP (IN in) (NP (NN number) (CD four))) (NP (PRP he)) (VP (VBD was) (NP (DT a) (NN builder))))))) (. .)))
15401,"(51,)","He had his own business , van , the whole lot he had staff working for him .","[He/PRP, had/VBD, his/PRP$, own/JJ, business/NN, ,/,, van/NNP, ,/,, the/DT, whole/JJ, lot/NN, he/PRP, had/VBD, staff/NN, working/VBG, for/IN, him/PRP, ./.]","(ROOT (S (NP (PRP He)) (VP (VBD had) (NP (NP (PRP$ his) (JJ own) (NN business)) (, ,) (NP (NP (NNP van)) (, ,) (NP (NP (DT the) (JJ whole) (NN lot)) (SBAR (S (NP (PRP he)) (VP (VBD had) (NP (NP (NN staff)) (VP (VBG working) (PP (IN for) (NP (PRP him)))))))))))) (. .)))"
15401,"(52, 53)",And he hurt his back last year and the doctor said well  you 'll either be dead within six months .,"[And/CC, he/PRP, hurt/VBD, his/PRP$, back/NN, last/JJ, year/NN, and/CC, the/DT, doctor/NN, said/VBD, well/RB, you/PRP, 'll/MD, either/RB, be/VB, dead/JJ, within/IN, six/CD, months/NNS, ./.]",(ROOT (S (CC And) (S (NP (PRP he)) (VP (VBD hurt) (NP (PRP$ his) (NN back)) (NP (JJ last) (NN year)))) (CC and) (S (NP (DT the) (NN doctor)) (VP (VBD said) (ADVP (RB well)) (SBAR (S (NP (PRP you)) (VP (MD 'll) (RB either) (VP (VB be) (ADJP (JJ dead) (PP (IN within) (NP (CD six) (NNS months)))))))))) (. .)))
15401,"(54,)",You 've gotta give up the building work .,"[You/PRP, 've/VBP, gotta/NNP, give/VB, up/RP, the/DT, building/NN, work/NN, ./.]",(ROOT (S (NP (PRP You)) (VP (VBP 've) (S (NP (NNP gotta)) (VP (VB give) (PRT (RP up)) (NP (DT the) (NN building) (NN work))))) (. .)))
